"nombre_estado","id_producto"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P045"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P046"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P050"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Chihuahua","P090"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P001"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P012"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P019"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P046"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P067"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Coahuila","P094"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P019"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P022"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P026"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P030"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P045"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P046"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P050"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P052"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Colima","P094"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P019"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
"Durango","P026"
